date,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
5/11/16 2:30,0,24.7,47.29,22.89,49.4,26.66666667,43.4,25.0,45.4,24.0,57.5,14.62571429,57.52571429,24.52857143,42.79,26.1,52.56,24.02,47.018,14.6,748.9,94.0,2.5,40.0,13.6
5/11/16 2:40,0,24.7,47.29,22.89,49.4,26.7,43.4,25.0,45.4,24.0,57.43333333,14.654000000000002,57.656000000000006,24.6,42.73,26.1,52.5,24.02857143,47.02571429,14.6,748.9,94.0,2.333333333,40.0,13.6
5/11/16 2:50,0,24.745,47.29,22.89,49.47142857,26.7,43.4,24.978,45.4,24.0,57.36333333,14.67714286,57.68428571,24.57142857,42.77714286,26.06666667,52.4,24.06,47.053999999999995,14.6,748.9,94.0,2.166666667,40.0,13.6
5/11/16 3:00,0,24.7,47.29,22.89,49.5,26.7,43.4,24.93714286,45.4,24.0,57.29,14.712,57.718,24.6,42.79,26.06666667,52.32666667,24.05714286,47.05142857,14.6,748.9,94.0,2.0,40.0,13.6
5/11/16 3:10,0,24.7,47.29,22.81857143,49.44142857,26.7,43.4,24.934,45.4,24.0,57.2,14.8,57.72571429,24.56,42.79,26.1,52.2,24.06,47.053999999999995,14.6,748.85,94.33333333,2.0,38.16666667,13.6
5/11/16 3:20,0,24.7,47.29,22.83,49.536,26.7,43.4,24.945,45.4,24.0,57.2,14.8,57.736000000000004,24.5,42.79,26.03333333,52.2,24.02857143,47.05142857,14.6,748.8,94.66666667,2.0,36.33333333,13.7
5/11/16 3:30,0,24.7,47.29,22.79,49.5,26.7,43.345,24.89,45.4,24.0,57.09,14.87714286,57.97,24.5,42.79,26.1,52.06,24.1,47.2,14.6,748.75,95.0,2.0,34.5,13.7
5/11/16 3:40,0,24.63333333,47.23,22.79,49.59,26.7,43.29,24.89,45.4,24.0,57.03,14.89,58.0,24.52857143,42.79,26.03333333,52.0,24.07142857,47.16857143,14.5,748.7,95.33333333,2.0,32.66666667,13.7
5/11/16 3:50,0,24.7,47.36333333,22.79,49.60571429,26.7,43.29,24.89,45.4,23.89,56.96666667,14.93714286,57.97142857,24.5,42.79,26.05,51.9,24.1,47.2,14.5,748.65,95.66666667,2.0,30.83333333,13.8
5/11/16 4:00,0,24.66666667,47.26,22.79,49.7,26.7,43.32142857,24.89,45.425,23.89,56.9,15.0,58.0,24.52857143,42.83714286,26.06666667,51.9,24.1,47.16857143,14.5,748.6,96.0,2.0,29.0,13.8
5/11/16 4:10,0,24.6,47.26,22.79,49.7,26.7,43.4,24.89,45.47142857,23.96333333,56.76,14.90571429,58.0,24.54,42.812,26.0,51.9,24.06,47.156000000000006,14.6,748.5833332999999,96.0,2.166666667,27.83333333,13.9
5/11/16 4:20,0,24.6,47.29,22.79,49.7,26.7,43.4,24.89,45.4,23.89,56.7,14.956,58.0,24.5,42.9,26.0,51.79,24.04285714,47.09,14.6,748.5666667,96.0,2.333333333,26.66666667,13.9
5/11/16 4:30,0,24.66666667,47.36333333,22.72571429,49.75142857,26.65,43.4,24.89,45.4,23.89,56.59,14.96857143,58.0,24.56,42.9,26.0,51.79,24.1,47.156000000000006,14.7,748.55,96.0,2.5,25.5,13.9
5/11/16 4:40,0,24.6,47.29,22.79,49.79,26.7,43.4,24.89,45.4,23.89,56.53,14.89,57.916000000000004,24.52857143,42.9,26.0,51.79,24.1,47.12142857,14.7,748.5333333,96.0,2.666666667,24.33333333,14.0
5/11/16 4:50,0,24.6,47.29,22.75625,49.79,26.7,43.4,24.89,45.42857143,23.89,56.46666667,14.82285714,57.66285714,24.5,42.878,26.0,51.73,24.1,47.09,14.8,748.5166667000001,96.0,2.833333333,23.16666667,14.1
5/11/16 5:00,0,24.6,47.29,22.72571429,49.79,26.7,43.44285714,24.89,45.5,23.89,56.4,14.652000000000001,57.318000000000005,24.5,42.79,26.0,51.7,24.05714286,47.09,14.8,748.5,96.0,3.0,22.0,14.1
5/11/16 5:10,0,24.6,47.29,22.7,49.79,26.736,43.4,24.89,45.5,23.89,56.32666667,14.39571429,56.49714286,24.5,42.856,26.0,51.62666667,24.1,47.09,14.8,748.4833332999999,95.66666667,2.833333333,22.16666667,14.0
5/11/16 5:20,0,24.6,47.29,22.7,49.71285714,26.71285714,43.4,24.89,45.46,23.89,56.2,14.154000000000002,55.96,24.5,42.79,25.92666667,51.22666667,24.05714286,47.05142857,14.7,748.4666667,95.33333333,2.666666667,22.33333333,14.0
5/11/16 5:30,0,24.6,47.36333333,22.754,49.678000000000004,26.7,43.4,24.89,45.42857143,23.89,56.12666667,13.95142857,56.12285714,24.5,42.772,26.0,51.5,24.1,47.09,14.7,748.45,95.0,2.5,22.5,13.9
5/11/16 5:40,0,24.6,47.53,22.76428571,49.76428571,26.7,43.3,24.89,45.4,23.89,56.06,13.83,56.49666667,24.5,42.7,25.89,50.96666667,24.1,47.23857143,14.7,748.4333333,94.66666667,2.333333333,22.66666667,13.8
5/11/16 5:50,10,24.6,47.79,22.736,50.09,26.56,43.09,24.84714286,45.29857143,23.89,56.0,13.78428571,56.78142857,24.5,42.736000000000004,25.89,50.9,24.1,47.2,14.6,748.4166667000001,94.33333333,2.166666667,22.83333333,13.8
5/11/16 6:00,0,24.7,47.96666667,22.79,50.01285714,26.43714286,43.09,24.84,45.245,23.89,55.56333333,13.76857143,57.19428571,24.5,42.85285714,25.89,50.66333333,24.1,47.298,14.6,748.4,94.0,2.0,23.0,13.7
5/11/16 6:10,0,24.7,47.9,22.79,50.0,26.39,43.036,24.86142857,45.30857143,23.89,55.15666667,13.89,57.67,24.5,42.92,25.89,50.53,24.1,47.26428571,14.6,748.4166667000001,94.33333333,2.166666667,23.16666667,13.7
5/11/16 6:20,0,24.7,47.9,22.86142857,50.03857143,26.36142857,43.0,24.85,45.356,23.89,54.83333333,14.12142857,58.12285714,24.5,43.02571429,25.89,50.43,24.1,47.2,14.5,748.4333333,94.66666667,2.333333333,23.33333333,13.7
5/11/16 6:30,0,24.7,47.79,22.89,50.0,26.29,42.975,24.86142857,45.4,23.89,54.56666667,14.515999999999998,58.46,24.5,43.13399999999999,25.89,50.15666667,24.1,47.13714286,14.4,748.45,95.0,2.5,23.5,13.7
5/11/16 6:40,0,24.7,47.79,22.98428571,49.98571429,26.22571429,42.97142857,24.83,45.44,23.89,54.33333333,14.92428571,58.52571429,24.5,43.25142857,25.79,49.86333333,24.08,47.071999999999996,14.4,748.4666667,95.33333333,2.666666667,23.66666667,13.6
5/11/16 6:50,0,24.7,47.7,23.02,49.833999999999996,26.2,43.0,24.84714286,45.53857143,23.89,54.12666667,15.335999999999999,58.46,24.478,43.29,25.79,49.65666667,24.07142857,47.06428571,14.4,748.4833332999999,95.66666667,2.833333333,23.83333333,13.6
5/11/16 7:00,0,24.76,47.7,23.1,49.79,26.14285714,43.0,24.79,45.5,23.89,53.96666667,15.46714286,57.98142857,24.46857143,43.36857143,25.79,49.46666667,24.1,47.09,14.3,748.5,96.0,3.0,24.0,13.6
5/11/16 7:10,0,24.7,47.76,23.1,49.7,26.1,43.0,24.86142857,45.56428571,23.89,53.82666667,15.618,57.534,24.5,43.5,25.79,49.32666667,24.04285714,47.03857143,14.3,748.5333333,95.5,3.166666667,23.66666667,13.6
5/11/16 7:20,0,24.7,47.76,23.1,49.7,26.1,43.0,24.79,45.59,23.89,53.7,15.72142857,57.09,24.5,43.5225,25.79,49.1,24.02,47.018,14.3,748.5666667,95.0,3.333333333,23.33333333,13.5
5/11/16 7:30,0,24.73,47.79,23.1,49.7,26.0,43.036,24.83285714,45.63714286,23.89,53.395,16.0,56.82,24.5,43.56428571,25.7,48.96666667,24.1,47.02571429,14.4,748.6,94.5,3.5,23.0,13.4
5/11/16 7:40,0,24.79,47.86333333,23.1,49.7,26.0,43.10571429,24.81857143,45.66857143,23.89,53.3,16.22428571,56.6,24.5,43.674,25.7,48.76666667,24.0,47.13399999999999,14.4,748.6333333,94.0,3.666666667,22.66666667,13.4
5/11/16 7:50,0,24.73,47.93333333,23.2,49.59,26.0,43.2,24.80666667,45.715,23.96333333,54.63333333,16.598,56.0,24.42142857,43.82142857,25.66666667,48.5,23.76857143,47.45142857,14.4,748.6666667000001,93.5,3.833333333,22.33333333,13.4
5/11/16 8:00,0,24.79,48.0,23.25142857,49.52428571,26.0,43.2,24.86142857,45.69428571,23.89,54.13,16.99714286,54.76714286,24.39,44.0,25.6,48.43333333,23.68,47.833999999999996,14.4,748.7,93.0,4.0,22.0,13.3
5/11/16 8:10,0,24.76,48.03,23.331999999999997,49.4,26.0,43.2,24.89,45.7,23.89,53.25666667,17.29,52.016000000000005,24.39,44.15285714,25.5,48.36333333,23.57142857,47.94,14.6,748.7333332999999,92.33333333,3.666666667,25.0,13.4
5/11/16 8:20,0,24.76,48.16333333,23.6,49.4,26.0,43.2,24.86142857,45.64285714,23.79,52.93333333,17.46571429,51.13857143,24.39,44.516000000000005,25.5,48.36333333,23.456,48.333999999999996,14.8,748.7666667000001,91.66666667,3.333333333,28.0,13.4
5/11/16 8:30,0,24.79,48.32666667,24.656,48.62,26.05714286,43.10571429,24.89,45.718,23.79,53.095,18.292,50.178000000000004,24.39,45.09571429,25.46333333,48.69333333,23.33285714,48.79714286,15.0,748.8,91.0,3.0,31.0,13.5
5/11/16 8:40,0,24.79,48.4,25.41,46.68428571,26.1,43.09,24.96857143,45.69428571,23.79,53.26,19.14285714,43.39,24.39,45.053999999999995,25.39,49.02666667,23.35,49.058,15.2,748.8333332999999,90.33333333,2.666666667,34.0,13.6
5/11/16 8:50,0,24.79,48.36333333,25.834,45.51,26.1,43.09,25.04,45.59,23.79,53.2,19.176,40.056,24.39,44.88,25.39,49.7,23.49714286,49.56571429,15.4,748.8666667,89.66666667,2.333333333,37.0,13.6
5/11/16 9:00,0,24.79,48.36333333,26.66571429,44.20428571,26.0,43.49,25.17,45.45571429,23.79,53.26,19.65,36.99857143,24.39,44.772,25.32333333,49.76,23.6,50.21,15.6,748.9,89.0,2.0,40.0,13.7
5/11/16 9:10,0,24.79,48.59,26.754,43.553999999999995,25.63857143,44.01,25.31,45.316,23.79,53.43333333,19.934,33.658,24.39,44.62142857,25.39,49.76,23.65714286,49.73714286,15.9,748.8666667,87.5,1.8333333330000001,40.0,13.7
5/11/16 9:20,0,24.79,48.66333333,26.6725,43.9075,25.37,44.79600000000001,25.39,45.12142857,23.79,53.43333333,20.02571429,32.63714286,24.39,44.5,25.32333333,49.56666667,23.718000000000004,49.4,16.1,748.8333332999999,86.0,1.6666666669999999,40.0,13.7
5/11/16 9:30,0,24.79,49.095,26.95285714,44.13857143,25.22571429,45.59285714,25.5,44.96,23.79,53.4,20.434,30.076,24.40571429,44.51285714,25.32333333,49.36333333,23.72571429,49.12142857,16.4,748.8,84.5,1.5,40.0,13.7
5/11/16 9:40,0,24.7,49.59666667,27.138,44.46,25.16,46.333999999999996,25.6,44.83714286,23.79,53.46666667,20.62714286,28.62428571,24.456,44.576,25.39,49.23,23.79,49.2,16.7,748.7666667000001,83.0,1.333333333,40.0,13.6
5/11/16 9:50,0,24.76,49.99,27.36142857,44.72857143,25.1,46.6,25.7,44.736000000000004,23.79,53.62666667,20.872,27.276,24.45285714,44.65285714,25.32333333,49.32666667,23.79,49.21285714,16.9,748.7333332999999,81.5,1.166666667,40.0,13.6
5/11/16 10:00,0,24.79,50.36,27.39,44.38,25.12,46.86,25.72571429,44.62142857,23.79,53.76,21.12375,26.53,24.434,44.67,25.32333333,49.4,23.79,49.27875,17.2,748.7,80.0,1.0,40.0,13.6
5/11/16 10:10,0,24.79,50.43333333,27.39,44.41285714,25.17142857,46.82142857,25.79,44.5,23.79,54.03,21.39285714,23.42142857,24.5,44.77714286,25.29,49.5,23.81,49.218,17.4,748.6833333,79.33333333,1.0,38.16666667,13.6
5/11/16 10:20,0,24.79,50.56666667,27.291999999999998,44.736000000000004,25.1,47.036,25.87571429,44.41428571,23.79,54.09,21.5,21.274,24.5,44.7,25.29,49.5,23.89,49.29,17.5,748.6666667000001,78.66666667,1.0,36.33333333,13.7
5/11/16 10:30,0,24.79,50.7,27.1,44.59571429,25.1,47.15285714,25.87,44.653999999999996,23.79,54.2,21.78142857,19.48428571,24.5,44.73857143,25.29,49.59,23.89,49.254,17.7,748.65,78.0,1.0,34.5,13.7
5/11/16 10:40,10,24.79,50.63333333,27.2,44.08,25.1,47.16,25.76428571,45.53571429,23.79,54.12666667,22.24,16.875999999999998,24.5,44.59,25.29,49.59,23.89,48.96857143,17.9,748.6333333,77.33333333,1.0,32.66666667,13.7
5/11/16 10:50,0,24.79,50.5,27.38571429,43.58142857,25.17142857,46.98285714,25.736,45.9,23.79,54.06,22.85285714,13.52142857,24.55714286,44.45571429,25.29,49.345,23.89,48.61600000000001,18.0,748.6166667,76.66666667,1.0,30.83333333,13.8
5/11/16 11:00,0,24.79,50.46666667,27.6,42.79600000000001,25.33,47.053999999999995,25.84714286,45.67857143,23.79,53.93333333,23.874000000000002,8.28,24.6,44.333999999999996,25.29,49.16333333,23.89,48.39714286,18.2,748.6,76.0,1.0,29.0,13.8
5/11/16 11:10,0,24.79,50.19333333,27.57142857,42.29571429,25.45285714,46.86714286,25.89,45.4,23.79,53.63333333,23.86714286,6.581428571,24.6,44.19428571,25.29,49.03,23.79,48.0,18.6,748.55,74.33333333,1.0,30.83333333,13.8
5/11/16 11:20,0,24.79,49.93,27.39,42.09,25.52,46.61600000000001,25.92142857,45.23857143,23.79,53.36,23.7,6.472,24.6,44.09,25.29,48.9,23.79,48.0,18.9,748.5,72.66666667,1.0,32.66666667,13.8
5/11/16 11:30,0,24.85666667,49.73,27.39,41.91857143,25.6,46.39714286,26.0,45.29,23.82333333,53.2,23.97142857,5.81,24.61428571,44.03857143,25.29,48.82666667,23.79,47.98,19.3,748.45,71.0,1.0,34.5,13.8
5/11/16 11:40,0,24.89,49.46666667,27.39,41.652,25.7,46.156000000000006,26.0,45.13714286,23.82333333,53.06666667,24.35,2.374,24.66,43.94,25.29,48.76,23.79,47.84285714,19.6,748.4,69.33333333,1.0,36.33333333,13.7
5/11/16 11:50,0,24.89,49.26666667,27.39,41.37142857,25.7,45.89285714,26.0,44.958,23.79,52.83333333,24.22285714,1.412857143,24.7,43.79571429,25.29,48.62666667,23.83,47.7,19.9,748.35,67.66666667,1.0,38.16666667,13.7
5/11/16 12:00,0,24.89,48.96666667,27.5,40.9,25.718000000000004,45.714,26.04285714,44.76428571,23.815,52.595,24.16,1.656,24.7,43.59,25.29,48.46666667,23.89,47.77714286,20.3,748.3,66.0,1.0,40.0,13.7
5/11/16 12:10,0,24.89,48.76666667,27.40571429,40.79285714,25.79,45.52571429,26.1,44.656000000000006,23.89,52.43333333,24.02571429,1.2257142859999999,24.7,43.46,25.29,48.4,23.912,47.79,20.4,748.25,65.83333333,1.0,40.0,13.7
5/11/16 12:20,0,25.0,48.56,27.33,40.7,25.815,45.30875,26.075,44.50875,23.82333333,52.23,23.7,1.6,24.75142857,43.33714286,25.29,48.36333333,23.92142857,47.72571429,20.5,748.2,65.66666667,1.0,40.0,13.8
5/11/16 12:30,0,25.0,48.43333333,27.31857143,40.7,25.85,45.09,26.04285714,44.33714286,23.89,52.15666667,23.71285714,2.9142857139999996,24.79,43.29,25.29,48.23,23.934,47.59,20.6,748.15,65.5,1.0,40.0,13.8
5/11/16 12:40,0,25.0,48.26,27.39,40.59,25.87571429,44.95571429,26.1,44.29,23.89,52.06,23.81,2.7,24.79,43.33714286,25.29,48.2,24.0,47.73571429,20.6,748.1,65.33333333,1.0,40.0,13.8
5/11/16 12:50,0,25.025,48.1175,27.33285714,40.52571429,25.89,44.878,26.05714286,44.29,23.89,51.93333333,24.06857143,3.01,24.89,43.4,25.29,48.2,24.0,47.856,20.7,748.05,65.16666667,1.0,40.0,13.9
5/11/16 13:00,0,25.1,48.29666667,27.272,40.656,25.89,44.72571429,26.1,44.29,23.89,51.86333333,24.5,1.374,24.89,43.4,25.29,48.26,24.0,47.94285714,20.8,748.0,65.0,1.0,40.0,13.9
5/11/16 13:10,0,25.1,48.26,27.2,40.72571429,25.89,44.7,26.1,44.25142857,23.89,51.73,25.01,1.3285714290000001,24.89,43.4,25.35666667,48.4,24.0,47.856,21.0,747.95,63.5,1.166666667,40.0,13.7
5/11/16 13:20,0,25.1,48.12666667,27.16,40.9,25.95285714,44.91,26.1,44.236000000000004,23.89,51.66333333,25.535999999999998,1.0,24.96857143,43.4,25.42666667,48.73,24.0,47.88428571,21.1,747.9,62.0,1.333333333,40.0,13.5
5/11/16 13:30,0,25.2,48.06,27.1,41.05285714,26.0,44.98,26.1,44.23857143,23.89,51.59,25.67142857,1.0,25.04,43.4,25.63333333,48.86333333,24.0,47.878,21.3,747.85,60.5,1.5,40.0,13.3
5/11/16 13:40,0,25.26,48.0,27.1,41.2,26.0,44.9,26.1,44.2,23.89,51.56,25.676,1.0,25.07142857,43.29285714,25.7,48.86333333,24.0,47.69428571,21.5,747.8,59.0,1.6666666669999999,40.0,13.1
5/11/16 13:50,0,25.29,47.86333333,27.07142857,41.2,26.0,44.79,26.1,44.13714286,23.89,51.5,25.43857143,1.0,25.1,43.13399999999999,25.76,48.79,24.0,47.5,21.6,747.75,57.5,1.8333333330000001,40.0,12.9
5/11/16 14:00,0,25.29,47.79,27.0,41.2,26.0,44.73857143,26.1,44.09,23.96333333,51.4,25.12,1.0,25.17142857,43.09,25.79,49.03,24.01428571,47.59285714,21.8,747.7,56.0,2.0,40.0,12.7
5/11/16 14:10,0,25.32333333,47.66333333,26.93125,40.96625,26.02,44.7,26.1,44.09,23.89,51.4,25.51428571,1.0,25.2,43.0,25.85666667,49.22333333,24.04,47.58,21.8,747.65,55.83333333,2.166666667,40.0,12.7
5/11/16 14:20,0,25.39,47.53,26.95285714,41.12285714,26.1,44.62142857,26.1,44.053999999999995,23.92666667,51.29,25.5,1.0,25.27714286,42.83857143,26.0,49.55,24.0125,47.41125,21.9,747.6,55.66666667,2.333333333,40.0,12.6
5/11/16 14:30,0,25.5,47.46666667,26.934,40.972,26.1,44.5,26.14285714,43.94285714,24.0,51.23,25.43857143,1.0,25.29,42.596000000000004,26.0,49.16333333,24.1,47.26428571,21.9,747.55,55.5,2.5,40.0,12.6
5/11/16 14:40,0,25.5,47.32666667,26.89,40.7,26.1,44.48571429,26.18,43.833999999999996,24.0,51.06,25.156,1.0,25.29,42.29571429,26.0,48.96333333,24.1,47.09,21.9,747.5,55.33333333,2.666666667,40.0,12.5
5/11/16 14:50,0,25.5,47.16333333,26.89,40.7,26.1,44.4,26.1,43.79,24.0,50.93333333,24.945,1.0,25.29,42.09,26.1,48.76,24.1,47.10571429,22.0,747.45,55.16666667,2.833333333,40.0,12.4
5/11/16 15:00,0,25.56666667,46.96333333,26.83285714,40.60571429,26.12857143,44.32142857,26.14,43.7,24.0,50.86333333,25.09428571,1.0,25.34714286,42.02428571,26.1,48.62666667,24.1,47.11600000000001,22.0,747.4,55.0,3.0,40.0,12.4
5/11/16 15:10,0,25.6,46.79,26.83,40.59,26.2,44.2,26.2,43.63714286,24.0,50.73,25.254,1.0,25.39,41.833999999999996,26.23,48.5,24.1,46.97142857,22.3,747.3166667,53.66666667,3.0,40.0,12.3
5/11/16 15:20,0,25.6,46.79,26.72571429,40.62142857,26.2,44.18428571,26.2,43.59,24.0,50.545,25.35,1.0,25.39,41.75142857,26.29,48.43333333,24.1,46.9,22.6,747.2333332999999,52.33333333,3.0,40.0,12.1
5/11/16 15:30,0,25.6,46.7,26.6,40.874,26.2,44.09,26.12857143,43.62142857,24.0,50.46666667,25.316,1.1,25.39,41.9,26.32333333,48.59,24.1,47.12857143,22.9,747.15,51.0,3.0,40.0,12.0
5/11/16 15:40,0,25.6,46.7,26.6,41.12714286,26.2,44.09,26.1,43.736000000000004,24.0,50.4,24.79571429,2.8357142860000004,25.39,42.18142857,26.32333333,48.72333333,24.1,47.56,23.1,747.0666667,49.66666667,3.0,40.0,11.9
5/11/16 15:50,0,25.6,46.7,26.6,41.376000000000005,26.2,44.036,26.1,43.91,24.0,50.43333333,24.6,4.234,25.39,42.576,26.39,49.12666667,24.1,48.12142857,23.4,746.9833332999999,48.33333333,3.0,40.0,11.7
5/11/16 16:00,0,25.6,46.76,26.57142857,41.59571429,26.2,44.09,26.1,44.018,24.06666667,50.63333333,24.58571429,3.852857143,25.39,42.79571429,26.46333333,49.26,24.1,48.536,23.7,746.9,47.0,3.0,40.0,11.6
5/11/16 16:10,0,25.63333333,46.82666667,26.456,41.833999999999996,26.2,44.053999999999995,26.1,44.09,24.0,50.62666667,24.375999999999998,3.4360000000000004,25.39,43.0,26.5,49.4,24.1,48.94857143,23.5,746.85,48.5,2.833333333,40.0,11.9
5/11/16 16:20,0,25.675,47.175,26.37571429,42.70857143,26.2,44.09,26.1,44.2,24.0,50.7,24.1,2.6528571430000003,25.37571429,43.0,26.5,49.4,24.06,48.998000000000005,23.4,746.8,50.0,2.666666667,40.0,12.2
5/11/16 16:30,0,25.53333333,48.33333333,26.195999999999998,44.532,26.2,44.28,26.1,44.38285714,24.03333333,50.83,23.956,4.874,25.33,43.076,26.5,49.0,24.1,48.62142857,23.2,746.75,51.5,2.5,40.0,12.5
5/11/16 16:40,0,25.5,49.22666667,25.89285714,46.12428571,26.2,44.82571429,26.04,44.898,24.1,51.29666667,23.80571429,5.454285714,25.29,43.29375,26.5,49.06,24.1,48.254,23.0,746.7,53.0,2.333333333,40.0,12.8
5/11/16 16:50,0,25.5,49.76666667,25.66,47.28,26.18,45.31399999999999,26.0,45.64125,24.0,51.72666667,23.46,6.696000000000001,25.29,43.62142857,26.6,49.26666667,24.1,48.13714286,22.9,746.65,54.5,2.166666667,40.0,13.1
5/11/16 17:00,0,25.46333333,50.53,25.45142857,48.63714286,26.175,45.855,26.0,46.62142857,24.06666667,52.33333333,22.89571429,8.857142857000001,25.29,44.08,26.6,49.52666667,24.1,48.076,22.7,746.6,56.0,2.0,40.0,13.4
5/11/16 17:10,0,25.46333333,50.79,25.456,48.93600000000001,26.2,46.46571429,25.89,47.476000000000006,24.0,53.1,22.12,12.67,25.29,44.61,26.6,50.1,24.1,48.22571429,22.6,746.5333333,56.5,1.8333333330000001,40.0,13.4
5/11/16 17:20,0,25.5,50.96666667,25.52857143,48.32428571,26.2,46.63399999999999,25.89,47.89428571,24.0,53.96666667,21.63857143,15.52,25.29,45.096000000000004,26.66666667,50.76666667,24.1,48.4,22.5,746.4666667,57.0,1.6666666669999999,40.0,13.5
5/11/16 17:30,0,25.5,50.96666667,25.6,48.013999999999996,26.23857143,46.66857143,25.89,48.174,24.0,55.13,21.214000000000002,18.477999999999998,25.29,45.62142857,26.7,51.3,24.1,48.61285714,22.4,746.4,57.5,1.5,40.0,13.6
5/11/16 17:40,0,25.42666667,50.9,25.54285714,47.83714286,26.254,46.678000000000004,25.89,48.29,24.0,55.99666667,20.49714286,24.58285714,25.29,46.09,26.76,51.5,24.12,48.976000000000006,22.2,746.3333332999999,58.0,1.333333333,40.0,13.6
5/11/16 17:50,0,25.42666667,50.9,25.5,47.79,26.29,46.59,25.89,47.916000000000004,23.96333333,55.89333333,18.59,31.734,25.27714286,45.95285714,26.79,51.35,24.12857143,49.64285714,22.1,746.2666667000001,58.5,1.166666667,40.0,13.7
5/11/16 18:00,0,25.42666667,51.36333333,25.5,47.69428571,26.29,46.5,25.89,47.58428571,23.96333333,55.3,17.70857143,34.35285714,25.218000000000004,45.596000000000004,26.7,50.33333333,24.1,49.356,22.0,746.2,59.0,1.0,40.0,13.7
5/11/16 18:10,0,25.42666667,50.96333333,25.5,47.5,26.29,46.39857143,25.89,47.316,23.96333333,54.93,17.236,36.772,25.22571429,45.32142857,26.63333333,49.8,24.1,49.22285714,21.4,746.1333333,59.33333333,1.6666666669999999,40.0,13.2
5/11/16 18:20,0,25.5,50.66333333,25.48428571,47.44285714,26.29,46.214,25.86142857,47.12142857,23.89,54.59666667,16.92142857,37.95428571,25.2,45.156000000000006,26.6,49.4,24.1,49.09,20.8,746.0666667,59.66666667,2.333333333,40.0,12.7
5/11/16 18:30,0,25.5,50.53,25.39,47.378,26.29,46.06428571,25.79,47.053999999999995,24.0,54.19333333,16.754,38.79,25.2,45.03857143,26.6,49.4,24.1,49.06428571,20.1,746.0,60.0,3.0,40.0,12.2
5/11/16 18:40,0,25.5,50.33333333,25.36142857,47.29,26.29,45.96,25.79,46.92714286,24.0,53.93333333,16.58571429,38.53714286,25.18,44.98,26.7,49.46333333,24.1,49.0,19.5,745.9333333,60.33333333,3.666666667,40.0,11.7
5/11/16 18:50,0,25.5,50.12666667,25.29,47.2675,26.29,45.85285714,25.79,46.79,24.0,53.645,16.477999999999998,39.076,25.1,44.82142857,26.7,49.79666667,24.1,48.9375,18.9,745.8666667,60.66666667,4.333333333,40.0,11.2
5/11/16 19:00,0,25.5,49.83333333,25.1,47.2,26.31,45.833999999999996,25.79,46.72571429,24.0,53.36333333,16.29285714,41.06714286,25.1,44.754,26.7,50.19333333,24.1,48.83714286,18.3,745.8,61.0,5.0,40.0,10.7
5/11/16 19:10,10,25.5,49.62666667,25.1,47.21285714,26.31857143,45.72571429,25.79,46.59,24.0,53.23,16.2,42.976000000000006,25.1,44.63714286,26.7,50.52666667,24.08,48.772,18.3,745.75,62.33333333,4.333333333,40.0,11.0
5/11/16 19:20,0,25.5,49.56666667,25.04,47.312,26.35,45.59,25.72571429,46.53857143,24.0,53.63333333,16.1375,44.32125,25.1,44.59,26.7,50.86,24.0,48.7,18.2,745.7,63.66666667,3.666666667,40.0,11.2
5/11/16 19:30,0,25.5,49.62666667,24.92142857,47.4,26.23857143,45.59,25.736,46.48,24.59333333,72.09333333,16.17,45.07714286,25.1,44.52571429,26.7,50.8,24.0,48.656000000000006,18.2,745.65,65.0,3.0,40.0,11.5
5/11/16 19:40,0,25.5,49.345,24.89,47.4,26.2,45.571999999999996,25.7,46.36857143,25.09666667,80.8,16.29,44.413999999999994,25.06,44.356,26.7,50.59666667,23.98428571,48.52428571,18.2,745.6,66.33333333,2.333333333,40.0,11.8
5/11/16 19:50,0,25.5,49.2,24.80428571,47.4,26.2,45.5,25.7,46.254,24.76333333,82.0,16.29,44.13714286,24.98428571,44.23857143,26.7,51.19666667,23.934,48.4,18.1,745.55,67.66666667,1.6666666669999999,40.0,12.0
5/11/16 20:00,0,25.5,49.12666667,24.736,47.42,26.2,45.5,25.7,46.2,24.56666667,82.86333333,16.16,44.79,24.89,44.2,26.7,51.66333333,23.89,48.4,18.1,745.5,69.0,1.0,40.0,12.3
5/11/16 20:10,0,25.39,49.09,24.67142857,47.5,26.11428571,45.41428571,25.7,46.13399999999999,24.42666667,81.13,15.99857143,45.49428571,24.89,44.2,26.7,51.46333333,23.85,48.356,17.9,745.4833332999999,71.0,1.166666667,40.0,12.5
5/11/16 20:20,0,25.39,49.03,24.6,47.59,26.1,45.378,25.62857143,46.09,24.35666667,76.33333333,15.89,46.714,24.79,44.09,26.66666667,51.16333333,23.80428571,48.36714286,17.8,745.4666667,73.0,1.333333333,40.0,12.8
5/11/16 20:30,0,25.39,48.96666667,24.58571429,47.66571429,26.1,45.29,25.66,46.09,24.29,72.92666667,15.86428571,47.86857143,24.79,44.15285714,26.66666667,51.16333333,23.83,48.46,17.6,745.45,75.0,1.5,40.0,13.0
5/11/16 20:40,0,25.39,48.9,24.478,47.812,26.06,45.29,25.6,46.09,24.29,69.42333333,15.8,49.45399999999999,24.79,44.2,26.6,50.96666667,23.79,48.5,17.4,745.4333333,77.0,1.6666666669999999,40.0,13.2
