lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,T5,RH_5,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Tdewpoint,hour,weekday
-0.337004096417083,0.5613522737414811,0.9456469353077837,-0.3603641957653909,1.4131330010042364,1.0708665481716888,1.069176458636026,0.9525223981093801,1.0598526795762926,0.829147096067153,1.714783595672981,1.1684553292013726,0.9237295955643405,1.487536684119426,1.5244611780075075,1.57276201394973,0.8484835067497756,0.01904998369656472,-1.127791392502046,1.1248214408585036,-0.44456837702102325,1.2351660103905873,-1.3828882247755352,0.6272254496637413
-0.337004096417083,0.6159286206490205,0.9456469353077837,-0.3603641957653909,1.4258327547184735,1.0708665481716888,1.069176458636026,0.9260722873554067,1.0598526795762926,0.821190208668258,1.7161777763084336,1.1279391531863194,0.9336831273090537,1.4533077862216301,1.5053746926272185,1.6233019131053092,0.8548807598611393,0.01904998369656472,-1.127791392502046,1.1248214408585036,-0.5402276284218873,1.2351660103905873,-1.3828882247755352,0.6272254496637413
-0.337004096417083,0.5613522737414811,0.9456469353077837,-0.3603641957653909,1.4309126565597612,1.0708665481716888,1.069176458636026,0.8769506565331033,1.0598526795762926,0.8128544222483145,1.717839527427852,1.1684553292013726,0.9363977261080283,1.4533077862216301,1.4913779373178904,1.6187073812041328,0.854299190985259,0.01904998369656472,-1.127791392502046,1.1248214408585036,-0.6358868803967066,1.2351660103905873,-1.2370748199767188,0.6272254496637413
-0.337004096417083,0.5613522737414811,0.9456469353077837,-0.3972399791692057,1.4204988580518159,1.0708665481716888,1.069176458636026,0.8731720658474555,1.0598526795762926,0.8026241384497357,1.7182197587790982,1.1117326856164327,0.9363977261080283,1.487536684119426,1.4672017218666422,1.6233019131053092,0.8548807598611393,0.01904998369656472,-1.1386193308078305,1.14347303353739,-0.6358868803967066,1.2351660103905873,-1.2370748199767188,0.6272254496637413
-0.337004096417083,0.5613522737414811,0.9456469353077837,-0.39133985444410885,1.4373133325597502,1.0708665481716888,1.069176458636026,0.8863971212244423,1.0598526795762926,0.8026241384497357,1.7187267334212013,1.0266487202390304,0.9363977261080283,1.4190788780551666,1.4672017218666422,1.57276201394973,0.854299190985259,0.01904998369656472,-1.14944726911364,1.1621246267758238,-0.6358868803967066,1.2640174710321457,-1.2370748199767188,0.6272254496637413
-0.337004096417083,0.5613522737414811,0.9456469353077837,-0.41199029356325295,1.4309126565597612,1.0708665481716888,1.0528636458274472,0.8202718443395043,1.0598526795762926,0.7901204582514723,1.7302604113347462,1.0266487202390304,0.9363977261080283,1.487536684119426,1.440480642334238,1.687625424045303,0.887900929913761,0.01904998369656472,-1.1602752074194245,1.1807762194547105,-0.6358868803967066,1.2640174710321457,-1.2370748199767188,0.6272254496637413
-0.337004096417083,0.48049842242836294,0.9330994492081313,-0.41199029356325295,1.446914346559734,1.0708665481716888,1.0365508330188682,0.8202718443395043,1.0598526795762926,0.7833002690524191,1.731739087990329,1.0671648962540785,0.9363977261080283,1.4190788780551666,1.4290287511060644,1.6416800567908947,0.8807928701472486,-0.002682631108108124,-1.1711031457252092,1.199427812133597,-0.6358868803967066,1.2640174710321457,-1.2370748199767188,0.6272254496637413
-0.337004096417083,0.5613522737414811,0.9609827509547209,-0.41199029356325295,1.4497082931947298,1.0708665481716888,1.0365508330188682,0.8202718443395043,0.9691034834461141,0.7761011808323184,1.7303308244384084,1.0266487202390304,0.9363977261080283,1.4361933321383984,1.4099422657257756,1.687625424045303,0.887900929913761,-0.002682631108108124,-1.1819310840310184,1.218079405372031,-0.6358868803967066,1.2928689316737045,-1.2370748199767188,0.6272254496637413
-0.337004096417083,0.5209253541489632,0.9393731922579575,-0.41199029356325295,1.466471967670811,1.0708665481716888,1.0458724399143475,0.8202718443395043,0.9691034834461141,0.768523192454471,1.731739087990329,1.0671648962540785,0.9463512578527414,1.4533077862216301,1.4099422657257756,1.687625424045303,0.8807928701472486,-0.002682631108108124,-1.1927590223368032,1.2367309980509174,-0.6358868803967066,1.2928689316737045,-1.0912614151779025,0.6272254496637413
-0.337004096417083,0.440071502835845,0.9393731922579575,-0.41199029356325295,1.466471967670811,1.0708665481716888,1.069176458636026,0.8202718443395043,1.029602944782925,0.752609417656681,1.731739087990329,1.0833713638239653,0.94104270730738,1.3848499801573706,1.4099422657257756,1.6233019131053092,0.8779496457883141,0.01904998369656472,-1.1963683423240457,1.2367309980509174,-0.5402276284218873,1.3217203923152632,-1.0912614151779025,0.6272254496637413
-0.337004096417083,0.440071502835845,0.9456469353077837,-0.41199029356325295,1.466471967670811,1.0708665481716888,1.069176458636026,0.8202718443395043,0.9691034834461141,0.7457892284576287,1.731739087990329,1.0266487202390304,0.9596226321047883,1.3848499801573706,1.3889471318074582,1.595734689536492,0.8630227196001422,0.01904998369656472,-1.19997764065537,1.2367309980509174,-0.44456837702102325,1.3217203923152632,-1.0912614151779025,0.6272254496637413
-0.337004096417083,0.5209253541489632,0.9609827509547209,-0.4451784970779024,1.4756157902739424,1.0244314896439801,1.069176458636026,0.8202718443395043,0.9691034834461141,0.7332855482593652,1.731739087990329,1.1117326856164327,0.9596226321047883,1.3848499801573706,1.3889471318074582,1.687625424045303,0.8779496457883141,0.04078259850123756,-1.2035869606426124,1.2367309980509174,-0.34890912504620386,1.3217203923152632,-1.0912614151779025,0.6272254496637413
-0.337004096417083,0.440071502835845,0.9456469353077837,-0.41199029356325295,1.4824736576707824,1.0708665481716888,1.069176458636026,0.8202718443395043,0.9691034834461141,0.7264653590603122,1.7275987933546972,1.0671648962540785,0.9596226321047883,1.3848499801573706,1.3889471318074582,1.687625424045303,0.870130779366653,0.04078259850123756,-1.2071962806298304,1.2367309980509174,-0.2532498730713845,1.3505718529568216,-1.0912614151779025,0.6272254496637413
-0.337004096417083,0.440071502835845,0.9456469353077837,-0.4294141015700299,1.4824736576707824,1.0708665481716888,1.069176458636026,0.8202718443395043,0.9691034834461141,0.7192662708402114,1.7151215787677163,1.0266487202390304,0.9549776509054365,1.3848499801573706,1.3774952405792846,1.687625424045303,0.8630227196001422,0.0625152133059108,-1.2108055789611545,1.2367309980509174,-0.1575906216705205,1.37942331359838,-1.0912614151779025,0.6272254496637413
-0.337004096417083,0.440071502835845,0.9456469353077837,-0.4451784970779024,1.4824736576707824,1.0708665481716888,1.0818877404965914,0.8202718443395043,0.9691034834461141,0.711688282462364,1.6981238386867497,1.0266487202390304,0.9363977261080283,1.3848499801573706,1.3717692949651992,1.6187073812041328,0.8630227196001422,0.0625152133059108,-1.2144148989483972,1.2367309980509174,-0.06193136969570112,1.37942331359838,-0.9454480103790862,0.6272254496637413
-0.337004096417083,0.440071502835845,0.9456469353077837,-0.458453781581328,1.4824736576707824,1.1042997903116396,1.069176458636026,0.8202718443395043,0.9691034834461141,0.7033524960424214,1.657664429003871,1.0266487202390304,0.9503326697060849,1.3848499801573706,1.3577725396558695,1.687625424045303,0.8630227196001422,0.0625152133059108,-1.2180242189356396,1.218079405372031,-0.1575906216705205,1.3505718529568216,-0.9454480103790862,0.6272254496637413
-0.337004096417083,0.440071502835845,0.9456469353077837,-0.458453781581328,1.4687579228771015,1.0828069891396686,1.069176458636026,0.8202718443395043,0.9691034834461141,0.6889543184655217,1.6311890754107075,1.0266487202390304,0.9363977261080283,1.3095464006747541,1.2814265981347155,1.6187073812041328,0.854299190985259,0.04078259850123756,-1.221633517266964,1.199427812133597,-0.2532498730713845,1.3505718529568216,-0.9454480103790862,0.6272254496637413
-0.337004096417083,0.440071502835845,0.9609827509547209,-0.43057568877048186,1.4625604434485946,1.0708665481716888,1.069176458636026,0.8202718443395043,0.9691034834461141,0.6806185320455783,1.6392161771144727,1.0266487202390304,0.9325972869449219,1.3848499801573706,1.3335963242046214,1.687625424045303,0.8630227196001422,0.04078259850123756,-1.2252428372541817,1.1807762194547105,-0.34890912504620386,1.3217203923152632,-0.9454480103790862,0.6272254496637413
-0.337004096417083,0.440071502835845,0.9958368797063916,-0.4252655780666785,1.4779017454802343,1.0708665481716888,1.039516798984064,0.8202718443395043,0.9691034834461141,0.6730405436677317,1.6576409579693172,1.0266487202390304,0.9173955302924982,1.271894605799112,1.2318017361459657,1.687625424045303,0.8966244585286426,0.04078259850123756,-1.2288521572414244,1.1621246267758238,-0.44456837702102325,1.2928689316737045,-0.9454480103790862,0.6272254496637413
1.3629433132779474,0.440071502835845,1.0502093194715494,-0.43986838637409725,1.5358126243373569,0.9408483842941061,0.9772315137149463,0.7687456579941137,0.9691034834461141,0.6662203544686787,1.6716766504336293,1.0266487202390304,0.9249964086187094,1.271894605799112,1.2190774119228895,1.687625424045303,0.887900929913761,0.01904998369656472,-1.2324614555727484,1.14347303353739,-0.5402276284218873,1.2928689316737045,-0.9454480103790862,0.6272254496637413
-0.337004096417083,0.5613522737414811,1.0871546959064966,-0.41199029356325295,1.522096889543676,0.8267508145651727,0.9772315137149463,0.7601579562622869,0.9691034834461141,0.6165845326966723,1.6920260576005834,1.0266487202390304,0.9496691003600751,1.271894605799112,1.1739060625533242,1.687625424045303,0.9100651536477122,0.01904998369656472,-1.2360707755599911,1.1248214408585036,-0.6358868803967066,1.2640174710321457,-0.7996346055802699,0.6272254496637413
-0.337004096417083,0.5613522737414811,1.0732130439875778,-0.41199029356325295,1.519810934337384,0.782969185299901,0.9612152975028865,0.7859210494349843,0.9691034834461141,0.5703588066608909,1.7154736447789196,1.0266487202390304,0.963845342286018,1.271894605799112,1.1484574160158223,1.687625424045303,0.9024401427641275,0.01904998369656472,-1.2324614555727484,1.14347303353739,-0.5402276284218873,1.2640174710321457,-0.7996346055802699,0.6272254496637413
-0.337004096417083,0.5613522737414811,1.0732130439875778,-0.37511451015943814,1.5266688017342238,0.7564348648144953,0.9505378200281799,0.772180733877732,0.9691034834461141,0.5336055641081965,1.737794620819984,1.0266487202390304,0.9861653827202386,1.271894605799112,1.1293709306355335,1.687625424045303,0.887900929913761,-0.002682631108108124,-1.2288521572414244,1.1621246267758238,-0.44456837702102325,1.2640174710321457,-0.7996346055802699,0.6272254496637413
-0.337004096417083,0.5613522737414811,1.0502093194715494,-0.3603641957653909,1.519810934337384,0.690099068244484,0.9431229051151899,0.7859210494349843,0.9691034834461141,0.5032936128702044,1.7544121300425966,1.0266487202390304,1.0090283412251675,1.271894605799112,1.0772012045656274,1.687625424045303,0.8736848103807362,-0.024415245912780967,-1.2252428372541817,1.1807762194547105,-0.34890912504620386,1.2640174710321457,-0.7996346055802699,0.6272254496637413
-0.337004096417083,0.5613522737414811,1.0502093194715494,-0.31168816291138246,1.5172709843057224,0.6303968541175787,0.9420636311324816,0.7481351786468416,0.9691034834461141,0.47677065411608954,1.757651136261303,1.0266487202390304,1.033821682130478,1.1692079018370567,1.021214179511016,1.6554636685753035,0.8589517397306408,-0.024415245912780967,-1.221633517266964,1.199427812133597,-0.2532498730713845,1.2351660103905873,-0.7996346055802699,0.6272254496637413
-0.337004096417083,0.5613522737414811,1.0313880903220722,-0.29325026862817183,1.490296706115214,0.6065159628946099,0.9505378200281799,0.7687456579941137,0.9691034834461141,0.45327889207715044,1.7544121300425966,0.9954512662673177,1.0419654806387557,1.1692079018370567,0.9817687776641846,1.6416800567908947,0.8572070331030015,-0.024415245912780967,-1.2180242189356396,1.218079405372031,-0.1575906216705205,1.2351660103905873,-0.7996346055802699,0.6272254496637413
-0.337004096417083,0.6341207362848671,1.0313880903220722,-0.25194939038988184,1.4824736576707824,0.5534473219237984,0.9505378200281799,0.7000440681850694,0.9691034834461141,0.43509172087967657,1.7308237166569358,0.9820809308766761,1.058554699509493,1.1692079018370567,0.9455044554416366,1.687625424045303,0.8630227196001422,-0.04614786071745381,-1.2144148989483972,1.2367309980509174,-0.06193136969570112,1.2351660103905873,-0.6538212007814536,0.6272254496637413
-0.337004096417083,0.5613522737414811,1.0439355764217233,-0.25194939038988184,1.466471967670811,0.513645845839196,0.9505378200281799,0.7859210494349843,0.9691034834461141,0.4191779460818866,1.7087703106069447,1.0266487202390304,1.0863039375416614,1.1692079018370567,0.9187833759092325,1.595734689536492,0.8513913488675166,-0.04614786071745381,-1.2071962806298304,1.208753608752814,0.03372788227911823,1.2351660103905873,-0.6538212007814536,0.6272254496637413
-0.337004096417083,0.5613522737414811,1.0439355764217233,-0.25194939038988184,1.466471967670811,0.513645845839196,0.9505378200281799,0.7000440681850694,0.9691034834461141,0.40477976850498687,1.6868858961043214,1.0266487202390304,1.0910544864955445,1.1692079018370567,0.8755206750776955,1.5589784021653212,0.8467388001221364,-0.04614786071745381,-1.19997764065537,1.1807762194547105,0.12938713367998228,1.2063145497490286,-0.6538212007814536,0.6272254496637413
-0.337004096417083,0.5977365050131741,1.0502093194715494,-0.25194939038988184,1.466471967670811,0.420775728783779,0.9612152975028865,0.7515702545304643,0.9691034834461141,0.3701104734098017,1.6735778062040771,1.0266487202390304,1.0998769336478886,1.0767898682712083,0.8500720285401937,1.687625424045303,0.8484835067497756,-0.024415245912780967,-1.1927590223368032,1.152798830156607,0.22504638565480162,1.1774630891074702,-0.6538212007814536,0.6272254496637413
-0.337004096417083,0.6705049675565558,1.0655451351184866,-0.25194939038988184,1.466471967670811,0.420775728783779,0.9818923186456681,0.7343948630895893,0.9691034834461141,0.35931184051130066,1.662734177396471,1.0266487202390304,1.1230415161183545,1.0767898682712083,0.8118990577796159,1.5268166466953272,0.8729740037255874,-0.024415245912780967,-1.1855404040182365,1.1248214408585036,0.320705637629621,1.1774630891074702,-0.6538212007814536,0.6272254496637413
-0.337004096417083,0.5977365050131741,1.080183868901414,-0.2003232925920217,1.446914346559734,0.420775728783779,1.0098571393321039,0.7200820348850666,1.029602944782925,0.5108716001113535,1.6331606442848177,0.9152292397428112,1.1541689222955074,1.042560970373416,0.7610017627959637,1.154659192839802,0.9447654103075095,-0.024415245912780967,-1.178321764043776,1.0968440515604,0.416364889030485,1.1774630891074702,-0.6538212007814536,0.6272254496637413
-0.337004096417083,0.6705049675565558,1.0941255208203313,-0.17377272874777894,1.435230572146975,0.420775728783779,1.0098571393321039,0.7859210494349843,0.9691034834461141,0.45365779109819887,1.5723940751986036,0.870661450380457,1.1918716920723889,0.9741031643091567,0.7482774385728891,1.0122285591754114,1.0312898875395287,-0.024415245912780967,-1.1711031457252092,1.0688666622622964,0.5120241410053044,1.1486116284659118,-0.5080077959826373,0.6272254496637413
-0.337004096417083,0.6341207362848671,1.1003992638701574,-0.1321768434988441,1.4131330010042364,0.420775728783779,1.0098571393321039,0.8202718443395043,0.9691034834461141,0.3543861486908846,1.4367923844234394,0.870661450380457,1.2241452621399673,0.8714164603471014,0.734916898806687,0.837636170041027,1.0552634356599238,0.01904998369656472,-1.1638845274066671,1.0315634763449761,0.320705637629621,1.1774630891074702,-0.5080077959826373,0.6272254496637413
-0.337004096417083,0.6341207362848671,1.1282825656167457,0.006181098599424446,1.4131330010042364,0.420775728783779,1.0098571393321039,0.7859210494349843,0.8866042142368592,0.31763290613819023,1.3935446129767628,0.870661450380457,1.3008176147481008,0.8714164603471014,0.734916898806687,0.6520168979114704,1.1443726616923422,0.0625152133059108,-1.156665887432182,0.994260290987203,0.12938713367998228,1.1774630891074702,-0.5080077959826373,0.6272254496637413
-0.337004096417083,0.6705049675565558,1.1624396125044079,0.551352691344838,1.2744516876711447,0.47384436975459043,0.9818923186456681,0.8202718443395043,0.8866042142368592,0.336009527414537,1.346198794658074,0.870661450380457,1.423215886477449,0.8337646654714592,0.797902300561639,0.45399237035168405,1.249119620568078,0.10598044291525648,-1.14944726911364,0.9569571050698825,-0.06193136969570112,1.2063145497490286,-0.5080077959826373,0.6272254496637413
-0.337004096417083,0.6705049675565558,1.1777754281513435,0.9406134687407126,0.9302883543700767,0.513645845839196,0.9772315137149463,0.9147365273212418,0.8866042142368592,0.3547650477119322,1.0116235567215688,0.870661450380457,1.4144085186231627,0.7584610859888427,0.8615239197683658,0.4815595939205015,1.3081165186656154,0.14944567252460217,-1.1422286507950732,0.9196539191525621,-0.2532498730713845,1.2351660103905873,-0.5080077959826373,0.6272254496637413
-0.337004096417083,0.6705049675565558,1.1701075192822525,1.159508123403644,0.7215043998943308,0.513645845839196,0.9772315137149463,1.0006135085711525,0.8866042142368592,0.34794485851287993,0.8472932910644814,0.870661450380457,1.3776709400464697,0.7584610859888427,0.9900395873594273,0.718178228044283,1.422943999446068,0.19291090213394824,-1.1350100108206125,0.8823507337947891,-0.44456837702102325,1.2351660103905873,-0.5080077959826373,0.6272254496637413
-0.337004096417083,0.6705049675565558,1.1701075192822525,1.588889756157832,0.48935289659306813,0.420775728783779,1.0958701523227923,1.1569096175719187,0.8866042142368592,0.3547650477119322,0.696595015978798,0.870661450380457,1.3548683050678318,0.6900032799245833,1.0014914785875995,0.8835815372954354,1.568659230313698,0.23637613174329392,-1.127791392502046,0.8450475478774686,-0.6358868803967066,1.2640174710321457,-0.362194391183821,0.6272254496637413
-0.337004096417083,0.6705049675565558,1.2175091341335755,1.6344682231439684,0.37373433722827104,0.08511659275306269,1.2501003825129915,1.3252285041881215,0.8866042142368592,0.37446781613029717,0.531940849650551,0.870661450380457,1.3230773295446707,0.7584610859888427,1.0014914785875995,0.9754722718042409,1.4617152359753667,0.30157397615731285,-1.1350100108206125,0.7611153799831581,-0.7315461323715261,1.2640174710321457,-0.362194391183821,0.6272254496637413
-0.337004096417083,0.6705049675565558,1.2328449497805114,1.5923929534387107,0.43658541961704983,-0.16430600866533943,1.4832253073774124,1.4214107251116703,0.8866042142368592,0.37446781613029717,0.48162359559712115,0.870661450380457,1.2974394466031165,0.6900032799245833,0.9645909408219241,1.0733358945684075,1.3854651361861394,0.3450392057666589,-1.1422286507950732,0.6771832120888477,-0.82720538377239,1.2640174710321457,-0.362194391183821,0.6272254496637413
-0.337004096417083,0.6705049675565558,1.323117142138978,1.7371304047183973,0.4776691239582749,-0.2983043164365789,1.7195704230137656,1.5536612788815463,0.8866042142368592,0.37067882250972223,0.3553868569739802,0.8929453521519626,1.300154045402091,0.6900032799245833,0.925781752609573,1.0857411499986318,1.322461875977907,0.4102370501806771,-1.14944726911364,0.5932510441945372,-0.9228646357472093,1.2640174710321457,-0.362194391183821,0.6272254496637413
-0.337004096417083,0.5613522737414811,1.428028068280372,1.832712438687756,0.5348180165613234,-0.3593332544817133,1.939390872824581,1.673889055035981,0.8866042142368592,0.37825681088756963,0.28383298926735445,0.9642538122955999,1.3134857452917872,0.7584610859888427,0.9003331060720697,1.1891182142603816,1.340232026525015,0.47543489459469596,-1.156665887432182,0.5093188763002268,-1.0185238877220288,1.2351660103905873,-0.362194391183821,0.6272254496637413
-0.337004096417083,0.6341207362848671,1.5102838097921194,1.9480598907443185,0.5825690917358705,-0.4150553247149616,2.0182855674987983,1.7941168311904119,0.8866042142368592,0.39644398208504344,0.21737703578626436,0.9597970291051654,1.329713016670695,0.6900032799245833,0.9187833759092325,1.1891182142603816,1.343139868642756,0.5189001242040416,-1.1638845274066671,0.4253867084059163,-1.1141831391228927,1.2351660103905873,-0.362194391183821,0.6272254496637413
-0.337004096417083,0.6705049675565558,1.5876599740733057,1.9628102051383658,0.520594292116904,-0.3964813013038788,2.095400682593898,1.8250325502113134,0.8866042142368592,0.4115999577040392,0.1806072762841087,0.9330563583238873,1.333332483143564,0.6900032799245833,0.9327801312185607,1.1891182142603816,1.3580425634540831,0.5840979686180606,-1.1711031457252092,0.34145454051160584,-1.209842391097712,1.2351660103905873,-0.21638098638500472,0.6272254496637413
-0.337004096417083,0.6705049675565558,1.602995789720243,1.9628102051383658,0.5264361784343,-0.34871952814495355,2.0839605277330038,1.9023218297294016,0.8866042142368592,0.4422908090997773,0.027388209425700766,1.0266487202390304,1.3559541454319635,0.6557743820267874,0.9518666165988495,1.2212799697303756,1.3443030063945165,0.6275631982274062,-1.1747124657124517,0.3041513545942854,-1.209842391097712,1.2351660103905873,-0.21638098638500472,0.6272254496637413
-0.337004096417083,0.6705049675565558,1.6308790935580775,1.9122166292964622,0.5838898658945705,-0.4150553247149616,2.147601683581351,2.005374214442966,0.8866042142368592,0.4491109982988304,-0.07845687377397499,1.0266487202390304,1.339666548415408,0.6557743820267874,0.9518666165988495,1.3499269916103573,1.3605869258725207,0.6492958130320795,-1.178321764043776,0.2668481692365124,-1.209842391097712,1.2640174710321457,-0.21638098638500472,0.6272254496637413
-0.337004096417083,0.6705049675565558,1.658762395304667,1.8130945215245686,0.5589475498629484,-0.4150553247149616,2.1822611135843673,1.9985040506529503,0.8866042142368592,0.46161467849709387,-0.166670498466832,1.0266487202390304,1.3478103469236857,0.6557743820267874,0.96904445344111,1.3499269916103573,1.3524449661335178,0.6927610426414251,-1.1819310840310184,0.2295449833191919,-1.209842391097712,1.2640174710321457,-0.21638098638500472,0.6272254496637413
1.3629433132779474,0.6705049675565558,1.6448207433857482,1.8647206193224286,0.4672553254503296,-0.4150553247149616,2.184379661549782,1.8714061107084998,0.8866042142368592,0.45327889207715044,-0.29523087148239446,1.0266487202390304,1.316441642418648,0.6557743820267874,0.96904445344111,1.3499269916103573,1.2878908570973766,0.7362262722507709,-1.1855404040182365,0.19224179740187144,-1.209842391097712,1.2640174710321457,-0.21638098638500472,0.6272254496637413
-0.337004096417083,0.6705049675565558,1.6169374416391602,1.9605976603024324,0.3786110424980766,-0.34871952814495355,2.131839692176032,1.8373988306060094,0.8866042142368592,0.4457009036993038,-0.46057508691658017,1.1076810722691264,1.288089160678119,0.6557743820267874,0.922282564259402,1.3499269916103573,1.2081513463145297,0.7579588870554441,-1.1891497023495852,0.15493861204409842,-1.209842391097712,1.2928689316737045,-0.21638098638500472,0.6272254496637413
-0.337004096417083,0.6705049675565558,1.6099666167253255,2.0712250105138748,0.23896454811739565,-0.20145405548750822,2.152940422318704,1.9710234195384457,0.8866042142368592,0.43130272612240417,-0.718921022528682,1.1684553292013726,1.2623909520989156,0.6557743820267874,0.8876087818489952,1.3499269916103573,1.1586534012458274,0.8014241166647897,-1.1927590223368032,0.11763542612677795,-1.209842391097712,1.2928689316737045,-0.07056758158618842,0.6272254496637413
-0.337004096417083,0.6705049675565558,1.552805845321635,2.056474696119826,0.15001547208588387,-0.08735648575857156,2.0975192305593144,2.0225496058838366,0.8866042142368592,0.39720178012713947,-0.8026422865254151,1.1684553292013726,1.2328923043566058,0.6557743820267874,0.8621601353114934,1.1891182142603816,1.068833368558262,0.8883545758834819,-1.2035869606426124,0.02437746161325052,-1.209842391097712,1.2928689316737045,-0.07056758158618842,0.6272254496637413
-0.337004096417083,0.6705049675565558,1.497736323692467,1.9628102051383658,0.11344017989539168,-0.025000833082217087,2.0230311130431136,2.0603354766719746,0.8866042142368592,0.36613202971035375,-0.8080359356384641,1.1684553292013726,1.2108738878879206,0.6557743820267874,0.8373477043171177,1.1891182142603816,1.068833368558262,0.9535524202975001,-1.2144148989483972,-0.06888050234072948,-1.209842391097712,1.2928689316737045,-0.07056758158618842,0.6272254496637413
-0.337004096417083,0.7513588188696739,1.4559113700269601,1.9628102051383658,0.08296077062562977,0.04929526056211724,1.9581188301950954,2.1548001596537123,0.9141039678899693,0.34794485851287993,-0.8406654005049884,1.1887134101185655,1.2000154905806666,0.6557743820267874,0.8233509490077895,1.1891182142603816,1.0643100575921487,1.0404828795161922,-1.2252428372541817,-0.16213846685425692,-1.209842391097712,1.2928689316737045,-0.07056758158618842,0.6272254496637413
-0.337004096417083,0.7917857384621961,1.4008418483977938,1.9628102051383658,0.03556528856219366,0.14216537761753104,1.88659667864409,2.1548001596537123,0.9141039678899693,0.3327888828938834,-1.0100231667910569,1.2535392945787749,1.179203561528701,0.6557743820267874,0.8106266247847136,1.1891182142603816,1.0332930674640475,1.105680723930211,-1.2360707755599911,-0.25539643136778434,-1.209842391097712,1.2640174710321457,-0.07056758158618842,0.6272254496637413
-0.337004096417083,0.7917857384621961,1.359016894732287,1.9628102051383658,-0.014319345279016397,0.14216537761753104,1.8085494019696495,2.1548001596537123,0.8866042142368592,0.30626592413976866,-1.057397150301921,1.3102619381637097,1.1487397246975581,0.6557743820267874,0.7851779782472118,1.2534417252003696,1.0009837040665746,1.1708785683442293,-1.2468987138657757,-0.34865439532176434,-1.209842391097712,1.2640174710321457,-0.07056758158618842,0.6272254496637413
-0.337004096417083,0.7917857384621961,1.296279464234028,2.0195989127160128,-0.0981377212153515,0.1588819986875098,1.7555009829824175,2.206326345999103,0.9072290315391743,0.27917461742243005,-1.0454128280813353,1.3102619381637097,1.1053061333571932,0.6557743820267874,0.7546396016387507,1.3499269916103573,1.0184307612963377,1.2578090275629215,-1.257726652171585,-0.4419123598352918,-1.209842391097712,1.2640174710321457,0.07524582321262788,0.6272254496637413
-0.337004096417083,0.7917857384621961,1.2544545105685212,1.9709228798620044,-0.11718735267568872,0.22574848296740507,1.6996560822231395,2.275027935808147,0.9691034834461141,0.26079799614608323,-1.0666212760987528,1.3102619381637097,1.0778585171792034,0.6557743820267874,0.7419152774156748,1.385304922627349,1.0213386034140801,1.2795416423675938,-1.2685545904773696,-0.45123815645450877,-1.209842391097712,1.2640174710321457,0.07524582321262788,0.6272254496637413
-0.337004096417083,0.9251945864583979,1.2112353910837494,1.9318345464596478,-0.13369703232639987,0.248966012231261,1.6353052122428446,2.244970991769536,0.9141039678899693,0.23768513312819173,-1.0481730245050895,1.3831910493185364,1.051919012383469,0.6557743820267874,0.734916898806687,1.4004668907659366,1.0067993905637136,1.301274257172267,-1.2793825287831544,-0.4605639525141783,-1.209842391097712,1.2928689316737045,0.07524582321262788,0.6272254496637413
-0.337004096417083,0.9251945864583979,1.1847462530651798,1.9259344217345509,-0.13369703232639987,0.28147055320065667,1.5704247067541786,2.206326345999103,0.9691034834461141,0.2293493467082491,-0.9833929043698362,1.4378878862298157,1.0419654806387557,0.6557743820267874,0.7094682522691839,1.4206828536443465,0.9761054937529556,1.3230068719769403,-1.2902104670889636,-0.46988974913339526,-1.209842391097712,1.2928689316737045,0.07524582321262788,0.6272254496637413
-0.337004096417083,0.9251945864583979,1.148497960585489,1.9628102051383658,-0.1532546534374768,0.30535144442362555,1.5305960222069583,2.275027935808147,0.9691034834461141,0.21836126373087597,-0.9939548804670585,1.4378878862298157,1.051919012383469,0.6557743820267874,0.7037423066550984,1.5268166466953272,1.0090610460467695,1.3230068719769403,-1.3010384053947484,-0.47921554575261227,-1.209842391097712,1.2928689316737045,0.07524582321262788,0.6272254496637413
-0.337004096417083,0.9555147791848059,1.118697681098816,1.9333095763502712,-0.16468443124690021,0.31861860002282216,1.507546228292019,2.223501749462752,0.9691034834461141,0.20396308615397626,-0.9786752216927043,1.5796944951921579,1.0651903866355157,0.6557743820267874,0.7037423066550984,1.5268166466953272,1.036265529602252,1.3447394867816127,-1.3118663437005575,-0.4885413418122818,-1.209842391097712,1.3217203923152632,0.07524582321262788,0.6272254496637413
-0.337004096417083,1.0464753573640384,1.1561658694545816,1.9018914097368884,-0.1415200807708314,0.31861860002282216,1.4623788050074453,2.275027935808147,0.9691034834461141,0.19600619875508127,-1.0593123886438125,1.5796944951921579,1.0651903866355157,0.6557743820267874,0.7151941978832707,1.5268166466953272,1.0559096222946105,1.366472101586286,-1.3226942820063423,-0.49786713843149877,-1.209842391097712,1.3217203923152632,0.22105922801144418,0.6272254496637413
-0.337004096417083,1.0464753573640384,1.148497960585489,1.8647206193224286,-0.12912512013585184,0.31861860002282216,1.454752034111528,2.275027935808147,0.9691034834461141,0.18085022313608473,-1.061551527558285,1.5796944951921579,1.0651903866355157,0.7242321880910468,0.7419152774156748,1.5268166466953272,1.036265529602252,1.4099373311956318,-1.3335222203121269,-0.5817993063258092,-1.1141831391228927,1.2640174710321457,0.22105922801144418,0.6272254496637413
